"","id","my_text_data","name","Location","Date","Sentiment"
"1114",1114,"#Canada seems to react pretty well to #Covid_19 Massive discounts offered for soaps, liquid or solid.


I've seen it in my local supermarket and drugstore and it is really nice !",46066,"UK","13/03/2020","Extremely Positive"
"1115",1115,"Teachers, Loom is a great tool for recording and sharing videos with comments.





#teachers #education #Covid_19 





@useloom is there a way I can pay double per month while you're running these adjusted prices? Happy to if so.





https://t.co/gRUnBAboIO",46067,"UK","13/03/2020","Extremely Positive"
"1116",1116,"Well, everyone at the grocery store I work at is anticipating a shit storm because of all the news of COVID-19. Highlights of the morning banter include ""We are fucked"", ""shit's getting crazy"". More at 8.


#coronavirus #Covid_19",46068,"UK","13/03/2020","Extremely Negative"
"1117",1117,"The last time I saw a supermarket this empty was in #Gaza (and it wasnt because of the #Coronavirus) 





Maybe Americans will now be able to relate to what life under a blockade is like when you cant find some of the most basic necessities for you family https://t.co/rqoSXLIayG",46069,"UK","13/03/2020","Positive"
"1118",1118,"I really wanna get something out my doomsday food stash...but Im trying to save it ? #CoronavirusPandemic #Covid_19 #Panic",46070,"UK","13/03/2020","Positive"
"1119",1119,"Meijer store in Michigan, stores are insane right now!! Good luck if you havent stocked up yet.. #coronavirus, #Covid_19 #grocery https://t.co/DdIqiZ6Ndt",46071,"UK","13/03/2020","Positive"
"1120",1120,"You can watch my 11-minute video on ""Tiny Habits for Handwashing"" now.





You'll find other resources here as well. 





https://t.co/EV9I08uh3e https://t.co/ypXShweXwE",46072,"UK","13/03/2020","Positive"
"1121",1121,"Commodity prices are about to shoot up!! All Public gatherings about to be cancelled. 





Lets brace our selves fot tough economic times ahead. 





#coronaviruskenya 


#CoronaVirusUpdate 


#Covid_19 https://t.co/QeDJNoanxO",46073,"UK","13/03/2020","Negative"
"1122",1122,"went to the supermarket after a week locked in my apartment and what I see is kids playing in parks and people jogging... maybe it's not very clear... VE NE DOVETE STA A CASA, 'CCI VOSTRA


#Covid_19 #coronarvirusitalia",46074,"UK","13/03/2020","Negative"
"1123",1123,"Photos of our local grocery store shelveswhere the packages of bottled water USED to be.Thank you #Covid_19 #CoronavirusPandemic lol!????#coronapocalypse ?@SaveMart https://t.co/bjffczXf4l",46075,"UK","13/03/2020","Extremely Positive"
"1124",1124,"#Cryptocurrencies see $93.5 billion wiped off value in 24 hours as bitcoin plunges 48% 


#bakarainvest


#Covid_19 


#?????_??????


https://t.co/lXRz7SK7Zs",46076,"UK","13/03/2020","Positive"
"1125",1125,"Tweet circulated last night about an elderly couple sitting outside a grocery store, too fearful of CV to go in. It is different &amp; far more risky over about 65. Ask someone like that if they need a grocery run, or help with a grocery pickup account 


#CoronaVirus #news",46077,"UK","13/03/2020","Neutral"
"1126",1126,"Bank of Canada lowers overnight rate target to ¾ percent https://t.co/7kkT2GZYBt",46078,"UK","13/03/2020","Negative"
"1127",1127,"So started this weight loss challenge @ work...hwvr, w/every grocery store ransacked I dont think I'll have a problem losing weight. ? thanks #Covid_19  ?",46079,"UK","13/03/2020","Negative"
"1128",1128,"Weve had questions recently from customers concerned with shopping in public. Beach Automotive would like to remind its customers that we have the ability to complete an entire purchase transaction online WITH home delivery available. #CoronaVirus #Covid19 #WeAreHereToHelp",46080,"UK","13/03/2020","Positive"
"1129",1129,"I would like to express my sincere gratitude and full support at this moment of #coronapocolypse for the work of:


-healthcare professional, who is working tirelessly to stem the spread of #Covid_19 ?


-law enforcement agencies ?????


-supermarket &amp; pharmacy workers ?





(thread?)",46081,"UK","13/03/2020","Extremely Positive"
"1130",1130,"Please get to the stores today if you can. Water, toilet paper, meat and rice are pretty much gone and prices are rising on even the cheapest stuff. Stay safe everyone #Covid_19 #CoronaOutbreak #coronavirus #CoronaVirusUpdate https://t.co/FMiJ2hkw9F",46082,"UK","13/03/2020","Extremely Positive"
"1131",1131,"Much of the alcohol in my local supermarket is also now gone. Along with the meat. Which leads me to think that the British public is planning to combat #Covid_19 by having BBQs and getting pissed in their garden. #CoronaOutbreak",46083,"UK","13/03/2020","Extremely Negative"
"1132",1132,"Another reminder that COVID-19 will hit indie bookstores, most of which have online shopping. And wonderful staff to help you pick something wonderful for those kids who may be staying home. Starting a Bay Area list in this thread. Please add more. Or start your own local list",46084,"UK","13/03/2020","Extremely Positive"
"1133",1133,"@TheLastLeg #isitok that all this stock piling is causing the food industry great burden. As orders sky rocket!! They are struggling to cope with the demand on the ever decreasing workforce due to #Covid_19 #foodwaste",46085,"UK","13/03/2020","Negative"
"1134",1134,"There was a trumpet player in the parking lot of the grocery store where I stopped today to get supplies for my parents and their neighbor. He was good, so I gave him a $20. #LittleThings #Covid_19 #BeKind",46086,"USA","13/03/2020","Positive"
"1135",1135,"#Coronavirus preparation: What to stock-up on





https://t.co/tWaTfk1Q4f",46087,"UK","13/03/2020","Neutral"
"1136",1136,"Five times as many people at my local supermarket than usual this time of week. All very peaceful though and no shortages in food or stuff.


#Covid_19",46088,"UK","13/03/2020","Positive"
"1137",1137,"When will it be necessary to stock up on non-perishables and start rationing food to eating one meal a day or eating every other day? #help #coronapocalypse #coronavirus #Covid_19 #rationing #food #shortage https://t.co/v0iXtkiodI",46089,"UK","13/03/2020","Neutral"
"1138",1138,"Check on elderly vulnerable neighbours  see if they need anything from the shop pharmacy  if they need a pet walking  if they are okay  if they have the ability access to order shopping online  show them they are not alone and people care about them",46090,"UK","13/03/2020","Extremely Positive"
"1139",1139,"#CoronavirusPandemic has us  #RetailWorkers like this... today my store had no toilet roll at 8am all gone... good luck my fellow #Retail work, we are all going down! #coronavirus #FridayThe13th https://t.co/dkmkuaf2Cs",46091,"UK","13/03/2020","Extremely Positive"
"1140",1140,"Panic begets panic. Let's be sure we check up on each other as well... after all, we are neighbors. #covid_19 #coronavirus #toiletpaper #food #panic #STAYSAFE https://t.co/cTsyy92R4V",46092,"UK","13/03/2020","Negative"
"1141",1141,"After visiting the grocery store, Im convinced that all of the Extreme Couponers and Hoarders are sitting home laughing at us. #Covid_19",46093,"UK","13/03/2020","Extremely Positive"
"1142",1142,"#Covid_19 is in the way. HOWEVER, these flight prices are lovely!",46094,"UK","13/03/2020","Positive"
"1143",1143,"To all the people clearing out the shelves in the supermarket I hope you can truly afford all that stuff you are buying ??. Be sensible and make sure your bank account can survive after #Covid_19 is over!",46095,"UK","13/03/2020","Extremely Positive"
"1144",1144,"I'm going grocery shopping tomorrow and then not leaving the house for weeks. I don't know how this all ends, and I refuse to panic, but I'm going to take it seriously. #Covid_19 Hopefully I can find toilet paper because everywhere is out. People selling it $30 a roll online. ?",46096,"UK","13/03/2020","Negative"
"1145",1145,"""We are doing everything we can to support our customers,"" says our President of Health, Hygiene, &amp; Specialties, Curt Begle. Playing a ""pivotal role,"" we are meeting the current consumer demands for #coronavirus prevention. https://t.co/gVs567bHJk.   #COVID_19 #CoronaOutbreak",46097,"UK","13/03/2020","Positive"
"1146",1146,"Seriously was not concerned until I went to the grocery store.....so much for staying calm. #CoronavirusPandemic #Covid_19 https://t.co/E38viDg7X0",46098,"UK","13/03/2020","Positive"
"1147",1147,"Let the records show that in spite of #coronavirus fears, I still enjoy picking out beautiful shoes online and putting them into my shopping cart and then not buying them.





????????",46099,"UK","13/03/2020","Positive"
"1148",1148,"You know shits gone crazy and people are stocking up when you run out of potatoes in a supermarket. 





And you know Indians have joined the party when an indian store runs out of Maggi! 





#Covid_19",46100,"UK","13/03/2020","Negative"
"1149",1149,"I went to the grocery store, panicked and bought fresh watermelon. #Covid_19",46101,"UK","13/03/2020","Negative"
"1150",1150,"At Big Rock Brewery our number one priority is the health, safety, and well-being of our employees and customers.   To contain the spread of COVID-19 we will temporarily suspend services in our #YYC taproom and retail store.  Thank you for your understanding. 1/2 https://t.co/qDQ8FXHKk1",46102,"UK","13/03/2020","Extremely Positive"
"1151",1151,"Don't walk into a supermarket, buy over 100 rolls of tissue paper, 60 packets of maize flour, dozens of long life milk and all hand sanitizers. It's like it's you who only exist. Be considerate.


#coronavirusinKenya


#Covid_19",46103,"UK","13/03/2020","Extremely Positive"
"1152",1152,"If youre at the store stocking up, say thank you to the cashier and the staff. They are under appreciated to begin with, and are still working while we panic so we can get our food. They also will be the ones to feel the pain of closures. #BeKind #coronavirus #Covid_19",46104,"UK","13/03/2020","Negative"
"1153",1153,"Am I worried that there will be no toilet paper left when I get to the grocery store?





No, because as long as the kid keeps delivering flyers to the door, I'll be OK! #Covid_19",46105,"UK","13/03/2020","Negative"
"1154",1154,"Covid-19 will lead people to buy more things online, leading to a rapid adoption to online shopping that will probably be permanent. Learning #digitalmarketing skills will become even more essential. 





Here's an interesting article on the subject: https://t.co/v6tbe3aY7o",46106,"UK","13/03/2020","Positive"
"1155",1155,"Just a little sketch inspired by the insane climate of retail lately in light of all the panic shopping people are doing. Crazy stuff at the store I work at---toilet paper madness! ? #corona #coronavirus https://t.co/4qmtzYg5nZ",46107,"UK","13/03/2020","Extremely Negative"
"1156",1156,"Whats with the #toiletpaper shortage? Asking for my damn self #coronavirus #ronavirus https://t.co/G3uGv2pcRG",46108,"UK","13/03/2020","Negative"
"1157",1157,"I work at a grocery store. I Worked a 16 hour day yesterday and currently working 12 hours today. If I call it quits at hour 12 today do I enjoy my day off tomorrow or go in and help because of the #coronavirus ? Your vote will help me decide.",46109,"UK","13/03/2020","Extremely Positive"
"1158",1158,"If there was no toilet paper when you went to the grocery store, the CDC recommends just holding it for a few weeks. #Covid_19 #CoronaOutbreak",46110,"UK","13/03/2020","Negative"
"1159",1159,"1.5 trillion to bail out the stock market and pregaming to bail out oil &amp; fracking companies and yet the Trump Administration will proceed to kick people off of food stamps despite the #coronavirus https://t.co/zDkZAR5p37 #Medicare4All #SocialismForTheRich #NotMeUs #Bernie2020",46111,"UK","13/03/2020","Neutral"
